source,time,talker,text
Iron_Man_Full_Script,,RHODEY,With your permission I'd like to stay in theater and head up the search and investigation.
Iron_Man_Full_Script,,GABRIEL,There's a PR firestorm brewing over this. Right now the best way to serve your country is to get back there and handle it.
Iron_Man_Full_Script,,RHODEY,"Tony Stark is the DOD's number one intellectual asset, and I can be of value in the field."
Iron_Man_Full_Script,,GABRIEL,"Duly noted, but we need you back home. (walks away, then) Colonel, it's not lost on me that Stark is a lifelong friend. Rhodey nods and heads for his Humvee as things are packed up. 29 INT. LAB - CAVE - DAYS LATER - DAY	29 Dark. Tony sits in a wheelbarrow by the furnace, wrapped in an Army surplus blanket. Yinsen looms over him."
Iron_Man_Full_Script,,YINSEN,"I'm sure they're looking for you, Stark, but they will never find you here. (then) That car battery is running out and they won't turn on the generator till you start to work. Silence."
Iron_Man_Full_Script,,YINSEN,"You don't like what you saw out there, did you? I didn't like it either when those weapons destroyed my village. (beat) What you just saw, that's your legacy -- your life's work in the hands of these murderers. Is that how you want to go out? Is this the last act of defiance of the great Tony Stark? Or are you going to try to do something about it?"
Iron_Man_Full_Script,,TONY,"Why should I do anything, they're either going to kill me or I'm going to die in a week."
Iron_Man_Full_Script,,YINSEN,"Then this is a very important week for you. 30 INT. LAB - CAVE - DAY	30 The lights come on as the generator is started. Abu is flanked by Ahmed and several Guards. He watches as Omar refuels the generator, then walks the gas can to a 'cage', housing a fuel drum, and locks that down too."
Iron_Man_Full_Script,,TONY,"Okay, here's what I need. Tony paces, barking what he needs done while more of Abu's Guards carry in missiles and materials. Yinsen follows, translating as Tony assesses his work area."
Iron_Man_Full_Script,,TONY - YINSEN,"(in Arabic) S-Category missiles. Lot 7043. The S-30 explosive S-Category missiles. Lot tritonal. And a dozen of the 7043. The S-30 explosive S-76. Mortars: M-Category tritonal. And a dozen of the Abu's men dart about.This area free of clutter, with good light. I want it-- this area free of clutter, at 12 o'clock to the door to with good light. He wants it avoid logjams. I need at 12 o'clock to the door to welding gear -- acetelyene or avoid logjams. He needs propane, helmets, a soldering welding gear -- acetylene or set-up with goggles, and propane, helmets, a soldering smelting cups. Two full sets set-up with goggles, and of precision tools. smelting cups. Two full sets of precision tools. Abu getting exasperated by the never-ending list."
Iron_Man_Full_Script,,TONY - YINSEN,"Finally, I want: three pairs Finally, he needs: three of tube socks, white, a pairs of tube socks, white, a toothbrush, protein powder, toothbrush, protein powder, spices, sugar, five pounds of spices, sugar, five pounds of tea, cards, (thinks, then) tea, and some playing cards. And a washing machine. (pauses) And a washing load. machine. Top load. Abu's eye bulge. He gets in Tony's face."
Iron_Man_Full_Script,,ABU,(in Arabic) A WASHING MACHINE? DOES HE THINK I'M A FOOL?
Iron_Man_Full_Script,,TONY,(to Abu) Must have everything. Great Satan make big boom-kill for powerful Abu Bakar. Big boom-kill. 31 INT. LAB - CAVE - NEXT DAY - DAY	31 Tony pulls open a missile-housing and removes a glass ring from the inner workings of its guts. Then -- He leads Yinsen up to a large missile crate. They remove the chip-rack cylinder from a larger warhead.
Iron_Man_Full_Script,,YINSEN,You do know they've removed all the explosives before they brought this to us.
Iron_Man_Full_Script,,TONY,"I know, they're crazy not stupid. Tony walks the heavy chip-rack to the work-bench and removes a tiny palladium strip."
Iron_Man_Full_Script,,TONY,This is what we're looking for. I need eleven of these.
Iron_Man_Full_Script,,YINSEN,"Eleven? E32 INT. LAB - CAVE - LATER - DAY E32 SHOT OF: Yinsen removes chip-rack cylinders, bringing them to Tony. Tony extracts palladium strips."
Iron_Man_Full_Script,,TONY,Heat the palladium to 1825 Kelvin.
Iron_Man_Full_Script,,YINSEN,(at furnace) How will I know when it reaches that temperature?
Iron_Man_Full_Script,,TONY,The palladium will melt. LATER: INSERT OF: Tony wraps a copper coil around the glass ring. INSERT OF: Tony drops palladium strips into a crucible on the fire. INSERT OF: Tony sculpts a sand-mold for the palladium ring. LATER: SHOT OF: Yinsen bringing the crucible of melted palladium to Tony.
Iron_Man_Full_Script,,TONY,"Careful, careful--"
Iron_Man_Full_Script,,YINSEN,Relax. I always had steady hands. It's why you're still alive.
Iron_Man_Full_Script,,TONY,"Oh yeah, thanks. What do I call you?"
Iron_Man_Full_Script,,YINSEN,My name is Yinsen.
Iron_Man_Full_Script,,TONY,Nice to meet you.
Iron_Man_Full_Script,,YINSEN,Nice to meet you too. LATER: SHOT OF: Tony lifts the palladium ring out of the mold with a tweezer.
Iron_Man_Full_Script,,YINSEN,What are you building?
Iron_Man_Full_Script,,TONY,A better mousetrap. 33 INT. LAB - CAVE - DAY	33 Tony plugs a cable into the generator.
Iron_Man_Full_Script,,TONY,What are you shaving for? We're almost done.
Iron_Man_Full_Script,,YINSEN,"(taking his time shaving) Look like an animal, and soon you'll start behaving like one. Tony throws a generator switch. The lights go up and down. INSERT SHOT OF: the finished RT device, wired to the generator cable, beginning to glow on the workbench. Yinsen wipes his face, and trails Tony to the workbench. He undoes the wires, holding up the glowing RT device."
Iron_Man_Full_Script,,YINSEN,That doesn't look like a Jericho missile.
Iron_Man_Full_Script,,TONY,That's because it's a miniature ARK reactor. It should suspend the shrapnel in my chest and keep it from entering my heart.
Iron_Man_Full_Script,,YINSEN,What an original invention.
Iron_Man_Full_Script,,TONY,"Yeah, but this one is going to last a bit longer than a week."
Iron_Man_Full_Script,,YINSEN,"It's pretty small, what can it generate?"
Iron_Man_Full_Script,,TONY,Three gigajoules -- per second. Yinsen marvels.
Iron_Man_Full_Script,,YINSEN,That could run your heart for fifty lifetimes.
Iron_Man_Full_Script,,TONY,"Or something very big for fifteen minutes. Their eyes meet a moment, then --"
Iron_Man_Full_Script,,TONY,"Let's put it in. 34 INT. RAZA'S CONTROL ROOM - CAVE - HOURS LATER - DAY	34 PUSH IN - MONITOR: Tony lying on a workbench, Yinsen craning over him. PUSH IN - ON: Raza, watching as he spoons peanut-butter from a military airdrop care-package. 35 INT. TONY'S OFFICE - STARK INTERNATIONAL - DAY	35 Pepper enters and is surprised to see Obadiah sitting behind Tony's desk, head in his hands."
Iron_Man_Full_Script,,OBADIAH,"Sorry, did I startle you?"
Iron_Man_Full_Script,,PEPPER,"A little-- He watches as Pepper swaps yesterday's unread L.A. Times and Wall Street Journal with today's. Her little vigil. Stane rises, gazes out the windows at the vast Stark compound. Pepper comes up behind him."
Iron_Man_Full_Script,,OBADIAH,"This was a bad idea, I should never have let him go over there-- He starts to break down. She touches his shoulder."
Iron_Man_Full_Script,,PEPPER,"Hey, hey-- we've got to be strong, he's going to be okay. He composes himself, nods. CUT TO: 36 INT. LAB - CAVE - WEEKS LATER - DAY	36 CLOSE ON - TONY'S OLD CAR BATTERY: we follow the wires and end on the bloody chest plate, no longer in Tony's chest. INSERT - TRACKING SHOT: of new set dressing, revealing that time has passed and 'missile' components have progressed (we see jig). We find Tony, bearded and filthy now, cutting metal flat- stock with a torch. His shirt is cracked open, revealing the glowing RT device in his chest. He snuffs the torch, looks over his shoulder at -- Yinsen concentrating on building a backgammon board. Tony secretly begins filling a cylinder with gas from the torch."
Iron_Man_Full_Script,,YINSEN,"(flicks a glance at Tony) Stark, tell me what you're doing, and I'll tell you what I'm doing."
Iron_Man_Full_Script,,TONY,Looks to me like you're making a crappy backgammon board.
Iron_Man_Full_Script,,YINSEN,Crappy? This is Lebanese cedar.
Iron_Man_Full_Script,,TONY,"Is that where you're from, Lebanon?"
Iron_Man_Full_Script,,YINSEN,"I'm impressed you even know what this is. (then) How about we play, and if I win, you tell me what you're really making."
Iron_Man_Full_Script,,TONY,"""A"" I don't know what your talking about. ""B"" I was the backgammon champ at MIT four years running."
Iron_Man_Full_Script,,YINSEN,"Interesting, I was the champion at Cambridge."
Iron_Man_Full_Script,,TONY,Please don't use 'interesting' and Cambridge in the same sentence. (then) Is that still a school?
Iron_Man_Full_Script,,YINSEN,It's a university. You probably haven't heard about it since Americans can't get in.
Iron_Man_Full_Script,,TONY,"Unless they're teaching. The door-slat flies open. Abu again. He barks, more stern than usual. Tony stops, the secret cylinder he was filling, clatters to the floor. Yinsen notices, looks at Tony. Abu, Ahmed and Omar enter, followed by RAZA'S GUARDS. They take up positions, rigid. Raza enters (he speaks English)."
Iron_Man_Full_Script,,RAZA,"Relax. They lower their hands. Silence as Raza meanders, picking up and putting things down. He almost steps on Tony's secret cylinder, but then sees the washing machine. He shoots Abu a cold look and turns to the workbench and peruses Tony's onion-paper schematics of the missile."
Iron_Man_Full_Script,,RAZA,The bow and arrow was once the pinnacle of weapons technology. It allowed the great Genghis Khan to rule from the Pacific to the Ukraine. He pushes the schematics around trying to make sense of them.
Iron_Man_Full_Script,,RAZA,Today-- whoever has the latest Stark weapons rules these lands. Soon it will be my turn-- A beat as Raza looks back and forth between Yinsen and Tony.
Iron_Man_Full_Script,,RAZA,(to Yinsen in Urdu) What's really going on here?
Iron_Man_Full_Script,,YINSEN,(in Urdu) Nothing. We're working.
Iron_Man_Full_Script,,RAZA,(in Urdu) It's been a long time. Where's the weapon?
Iron_Man_Full_Script,,YINSEN,"(in Urdu) He's working very hard. It's very complex. Yinsen flicks a glance at Tony, who watches apprehensive."
Iron_Man_Full_Script,,RAZA,"(to Abu, in Urdu) Get him on his knees. Yinsen is forced to his knees by Abu and Ahmed. Using tongs, Raza lifts a hot coal from the furnace and approaches Yinsen."
Iron_Man_Full_Script,,RAZA,(in Urdu) Tell me what is going on?
Iron_Man_Full_Script,,YINSEN,(in Urdu) Nothing! NOTHING is going on.
Iron_Man_Full_Script,,RAZA,(in Urdu) OPEN YOUR MOUTH! Yinsen won't do it. Abu and Ahmed force his mouth open. CLOSE ON - COAL: heading for Yinsen's mouth. He struggles.
Iron_Man_Full_Script,,RAZA,(in Urdu) TELL ME NOW!
Iron_Man_Full_Script,,YINSEN,"(in Urdu) He's building your bomb. The glowing coal nearly at Yinsen's mouth now then -- Raza drops the coal on the floor in front of Yinsen and leaves. Raza's men follow and slam the door shut. Yinsen gathers himself, then --"
Iron_Man_Full_Script,,YINSEN,"That's twice I saved your life. Now are you going to tell me what the hell you're really building? Their eyes hold, then -- CUT TO: 37 INT. LAB - CAVE - DAY - CONTINUOUS	37 CLOSE ON - LIGHT-BOARD: AS IT'S FLICKED ON. Tony lays schematic after schematic on the glass. CLOSE ON - YINSEN: surprise registering."
Iron_Man_Full_Script,,YINSEN,"Finally, an idea of your own. 38 INT. TUNNEL - CAVE - DAY	38 We follow Abu in a tunnel, heading for the lab. He shoves the door-slat aside. ABU'S POV - THROUGH SLAT: Tony, shaving in front of the broken mirror, turns. 39 INT. LAB - CAVE - CONTINUOUS - DAY	39 Abu shuts the door slat. Tony wipes his face, pulls on a pair of gloves as he goes to the furnace. He takes a white-hot piece of metal from the forge and starts pounding on it. Yinsen, soldering a complex circuit, looks up. He is struck by the image of Tony, strong and resolute, hammering away. SLOWLY PUSH IN ON - TONY: hammering away. YINSEN (O.S.) My people have a tale, about a Prince -- much hated by his King -- who was banished to the underworld and jailed there. BOOM! BOOM! The hammer blows ECHO. YINSEN (O.S.) The evil King gave him the most difficult labor -- working the iron pits. Tony's muscles ripple, sweat flying. YINSEN (O.S.) Year after year the Prince mined the heavy ore, becoming so strong he could crush pieces of it together with his bare hands. Too late, the King realized his mistake-- Dazzling sparks fly around Tony. YINSEN (O.S.) When he struck at the Prince with his finest sword -- it broke in half. The Prince himself had become strong as iron... Tony, sweating, holds up the metal he's been working on -- A crude iron mask stares back. He tosses the mask down. It lies there smoking and pulsing with heat. 40 INT. HALLWAY - STARK INTERNATIONAL HQ - DAY	40 From down the hallway, Pepper watches Obadiah and Rhodey in close, heavy conversation. Obadiah, grave, looks over and catches Pepper's eye, then he walks off, shaking his head. Rhodey on his way out. Pepper steps into his path."
Iron_Man_Full_Script,,PEPPER,So that's it? Everyone's pulling the plug and moving on--
Iron_Man_Full_Script,,RHODEY,There's nothing left we can do. If there was any indication Tony was still alive--
Iron_Man_Full_Script,,PEPPER,Spare me. I read the official e- mail. Thought maybe you'd have something different to say. Rhodey follows her into -- 41 INT. PEPPER'S OFFICE - CONTINUOUS - DAY	41
Iron_Man_Full_Script,,PEPPER,"If anyone could figure out how to beat the odds, it's Tony. If it was you over there, he'd be finding a way to get you back. Or inventing a new one."
